ID;DATA;TEL;CPF;SOLICITANTE;DS_RECEITA;exame_de_imagem
368;01/08/2020;1100000368;12345670368;Lucas;1- FLANCOX 600MG-----1CX 1CP DE 12/12H SE DOR, TOMAR 1 A 4 DIAS ( NA MENSTRUAÇÃO POR EX.) ;N�o
369;11/10/2020;1100000369;12345670369;Juliana;"USO ORAL 1) DIPIRONA 1G			1 CX TOMAR 1 CP DE 6/6 HORAS SE DOR 2) IBUPROFENO 600 MG 		1 CX TOMAR 1 CP DE 8/8 HORAS SE DOR  ";N�o
370;18/06/2020;1100000370;12345670370;Fernando; USO ORAL: 1- PREDNISONA 20MG TOMAR 1 CP VO CEDO POR 5 DIAS  2- LORATADINA 10MG TOMAR 1 CP VO AO DIA POR 05 DIAS 3- DIPIRONA 1G TOMAR 1 CP VO DE 6/6H SE DOR E OU FEBRE  4- ACETILCISTEINA 600MG DILUIR UM ENVELOPE EM 50ML DE ÁGUA, TOMAR A NOITE, POR 05 DIAS USO NASAL  1- LAVAGEM NASAL COM SF0,9% 4X AO DIA  2- BUDESONIDA 32MCG  APLICAR 1 PUFF DE 12/12H POR 10 DIAS EM CADA NARINA  ;N�o
371;04/06/2020;1100000371;12345670371;Cristina;USO ORAL 1- LISADOR DIP 1G _________________________________________________ TOMAR 1 COMPRIMIDO VIA ORAL, DE 8 EM 8 HORAS, SE DOR 2- MAXSULID 400MG _________________________________________________ TOMAR 1 COMPRIMIDO VIA ORAL, DE 12 EM 12 HORAS, POR 5 DIAS ORIENTAÇÕES COMPRESSA GELADA LOCAL ..........  - REALIZAR 20 MINUTOS A CADA 03 HORAS, NÃO REALIZAR DIRETAMENTE SOB A PELE. ;N�o
372;29/09/2020;1100000372;12345670372;Rafael; USO TÓPICO ..........  RIFOCINA SPRAY ..........  BORRIFAR 01 PUFF NA REGIÃO INDICADA A CADA 08 HORAS POR 10 DIAS (OBSERVAÇÃO: CUIDADO POIS MANCHA TECIDO) ;N�o
373;19/04/2020;1100000373;12345670373;Patrícia;USO ORAL  1. DIPIRONA 1G TOMAR 1 CP DE 6/6H SE DOR OU FEBRE  2. DRAMIN B6  TOMAR 1 CP DE 8/8H SE NAUSEA OU VOMITO  3. BUSCOPAN COMPOSTO  TOMAR 1 CP DE 8/8H SE DOR ABDOMINAL  4. SORO DE REIDRATAÇÃO ORAL  TOMAR EM MEDIA 1600 ML AO DIA  >> INGERIR EM MEDIA MAIS 3200 ML DE LIQUIDOS DE PREFENCIA  ;N�o
374;12/03/2020;1100000374;12345670374;Vinícius;Uso oral  1- Puran 100mcg ----------- continuo  Tomar um comp via oral em jejum e esperar meia hora para se alimentar  2- Neutrofer 150mg ------------ 2 cxs Tomar um comprimido via oral duas horas após o café da manhã por 2 meses 3- Mecobe --------------- 01 cx  Deixar um comprimido via oral sublingual às segundas e quintas por 3 meses  ;N�o
375;07/07/2020;1100000375;12345670375;Camila;USO INTERNO 1)  Vonau 4mg____________________________ Dar meio comprimido sublingual, se vômito, até de 8/8 horas. Após administrar a medicação, aguardar pelo menos 30 minutos para oferecer dieta.  2) Tylenol criança___________________________ Dar 7,5 ml em caso de dor, até de 8/8 horas ORIENTAÇÕES - Dieta leve e líquidos em abundância - Retornar ao pronto socorro se sianis de alarme ;N�o
376;18/12/2020;1100000376;12345670376;Rodrigo;;N�o
377;10/02/2020;1100000377;12345670377;Tatiana;RETIRADA DE PONTOS EM 7 DIAS  ;N�o
378;07/08/2020;1100000378;12345670378;Gustavo;USO ORAL 1- ALDACTONE 50 MG----CX TOMAR 1 CP DIARIAMENTE POR 10 DIAS E APÓS 100MG AO DIA.  ;N�o
379;12/05/2020;1100000379;12345670379;Isabela;USO ORAL 1- PREDSIM 40MG TOMAR 1CP PELA MANHÃ POR 5 DIAS 2- HIXIZINE 25MG TOMAR 1CP 8/8H POR 5 DIAS ;N�o
380;29/11/2020;1100000380;12345670380;João;SOLICITO OS SEGUINTES EXAMES HEMOGRAMA, FERRITINA GLICEMIA DE JEJUM TSH, T4LIVRE, ANTI TPO HIV, VDRL, HBSAG, ANTI HBS, HCV URINA 1 URC VITAMINA D VITAMINA B12 TOXOPLASMOSE IGG IGM RUBEOLA IGG IGM CMV IGG IGM TIPAGEM SANGUINEA/ COOMBS INDIRETO ;N�o
381;10/09/2020;1100000381;12345670381;Maria;USO ORAL: 1) Dipirona 500mg/ml ................... 01 frasco Dar 8 gotas de até 6/6h, se dor ou febre. 2) Desloratadina 0,5mg/ml ............ 01 frasco Dar 2,5 ml 1x ao dia, por 5 a 7 dias. USO NASAL: 1) Soro fisiológico 0,9% ................ 02 frascos Lavar as narinas com seringa, várias vezes ao dia, sempre que necessário. ;N�o
382;18/07/2020;1100000382;12345670382;José;USO NASAL: AVAMYS SPRAY NASAL ------------ APÇICAR 1 JATO EM CADA NARINA 1X/DIA POR 30 DIAS  SORO FISIOLÓGICO------------ PINGAR VÁRIAS VEZES EM CADA NARINA  RETORNAR SE FEBRE/PIORA CLÍNICA   ;N�o
383;01/03/2020;1100000383;12345670383;Ana;USO INALATÓRIO : INALAÇÃO COM SORO FISIOLÓGICO------------5ML  3X/DIA POR 5 DIAS  USO NASAL : SORO FISIOLÓGICO ---------- PINGAR EM CADA NARINA 6X/DIA E SEMPRE QUE NECESSÁRIO  RETORNAR SE FEBRE /PIORA CLÍNICA/DESCONFORTO RESPIRATÓRIO    ;N�o
384;04/11/2020;1100000384;12345670384;Pedro;Rx 1- PATZ SL 5MG-------------------01 CXS COLOCAR 01 CP POR VIA SL À NOITE ;N�o
385;11/02/2020;1100000385;12345670385;Mariana;USO OFTALMICO: 1-TOBRAMICINA POMADA-----TB APLICAR FINA CAMADA SOBRE A LESAO ( PALPEBRA SUPERIOR DIREITA)  DE 8H/8H POR 7 DIAS 2-COMPRESSA MORNA COM SORO FISIOLOGICO 0,9% * FAZER COMPRESSA LOCAL DE 4H/4H ATE MELHORA DOS SINTOMAS  ;N�o
386;29/08/2020;1100000386;12345670386;Carlos; Solicito - 10 Sessoes Fisioterapia Especializada hd - condropatia joelho D  tendinopatia ombro D  artralgia quadril D - alt degenerativas  - analgesia  - alongamento  - fortalecimento muscular  cod - 20103492 ;N�o
387;29/06/2020;1100000387;12345670387;Paula;;N�o
388;15/08/2020;1100000388;12345670388;Lucas;AO LABORATORIO  SOLICITO HEMOGRAMA COMPLETO,  GRATA ;N�o
389;20/09/2020;1100000389;12345670389;Juliana;USO ORAL 1 - DIPIRONA 1G OU PARACETAMOL 750MG TOMAR 01 CP, VO, 6/6H SE DOR OU FEBRE, PODENDO INTERCALAR OS DOIS A CADA 4H, SE DOR OU FEBRE PERSISTENTE 2 - SAÍS DE REIDRATAÇÃO ORAL (SRO) DILUIR 1 SACHÊ EM 1 LITRO DE ÁGUA FILTRADA E TOMAR DURANTE O DIA  ;N�o
390;01/09/2020;1100000390;12345670390;Fernando;USO VIA ORAL: 1- LISADOR DIP 1gr -------------- 1 CX TOMAR 01 COMPRIMIDO , VIA ORAL , DE 6 EM 6 HORAS. 2 - NIDUE----------- 1 CX TOMAR O1 COMPRIMIDO VIA ORAL DE 12  EM   12 HORAS POR 5 DIAS.  COMPRESSA COM GELO 3X/DIA, 15 MIN, 2 SEMANAS ;N�o
391;06/01/2020;1100000391;12345670391;Cristina;SOLICITAÇÃO DE EXAME CID10: C50.9 SOLICITO: 1. US de mamas - 40901114 2. US de axilas - 40901211 JUSTIFICATIVA: Paciente atualmente com 57 anos, tratada por neoplasia de mama. Última imagem em novembro/2023, com nódulos novos, sem características suspeitas. Solicito exame para avaliação evolutiva. ;Sim
392;21/02/2020;1100000392;12345670392;Rafael;SOLICITAÇÃO DE EXAME CID10: C50.9 SOLICITO: 1. US de mamas - 40901114 2. US de axilas - 40901211 JUSTIFICATIVA: Paciente atualmente com 57 anos, tratada por neoplasia de mama. Última imagem em novembro/2023, com nódulos novos, sem características suspeitas. Solicito exame para avaliação evolutiva. ;Sim
393;05/03/2020;1100000393;12345670393;Patrícia;maxsulid 400 mg .......... 1 cx. tomar 1 cp 12/12hs., por 5 dias ;N�o
394;24/07/2020;1100000394;12345670394;Vinícius;SOLICITO URGENTE: EXAMES GERAIS ..........  HEMOGRAMA COMPLETO CID-10: A90 ;N�o
395;21/05/2020;1100000395;12345670395;Camila;1) ENTEROGERMINA  TOMAR 1 FLACONTE 12/12 POR 3 DIAS   2) BROMELIN PROPOLIS  2 JATOS NA GARGANTA 4X AO IDA  3) DIPIRONA OU PARACETAMOL    15 GTS, 6/6H SE FEBRE(37,8) 4) VONAU FLASH 4MG   1 CP, 8/8H SE VOMITO  ;N�o
396;21/03/2020;1100000396;12345670396;Rodrigo;USO ORAL  1) DIPIRONA GOTAS ------------------------ DAR 12 GOTAS DE 6/6H SE DOR OU FEBRE 2) ENTEROGERMINA FLACONETE ---------------------------- DAR 1 FLACONETE AO DIA POR 5 DIAS  3) SORO DE REIDRATAÇÃO ORAL PEDIALYTE ---------------------------- DAR 100ML A CADA EPISODIO DE DIARREIA E VOMITOS ;N�o
397;22/01/2020;1100000397;12345670397;Tatiana;  USO ORAL  1. PREDNISONA 20 MG  TOMAR 1 CP PELA MANHA POR 5 DIAS  2. DIPIRONA 1 G  TOMAR 1 CP DE 6/6H SE DOR OU FEBRE  USO NASAL  1. SORO FISIOLOGICO 0.9%  LAVAR CADA NARINA COM 20 ML DE 8/8H  2. NASONEX  APLICAR 2 JATOS EM CADA NARINA DE 12/12H ;N�o
398;05/01/2020;1100000398;12345670398;Gustavo;SOLICITO HORMÔNIO ANTI MULLERIANO ;N�o
399;02/03/2020;1100000399;12345670399;Isabela;Uso oral: 1) Buscopan composto ---------------------- Tomar 1 comprimido de 6/6h em caso de dor abdominal 2) Vonau 4mg ------------------------------ Tomar 1 comprimido sublingual de 8/8h em caso de náusea ou vômito 3) Loperamida 2mg ---------------------- Tomar 1 comprimido de 8/8h em caso de diarreia 4) Zinco quelato 25mg --------------------- Tomar 1 comprimido ao dia por 7 dias ;N�o
400;28/12/2020;1100000400;12345670400;João;  Vacinação HPV novavelnte ----------------- ;N�o
401;01/12/2020;1100000401;12345670401;Maria; HD  CONDROPATIA PATELAR OELHO DIREITO (M222)       TENDINITE FIBULARES (M77) CD  RESSONANCIA MAGNETICA JOELHO DIREITO E TORNOZELO ESQ (41101316  X  2) ;N�o
402;28/11/2020;1100000402;12345670402;José;USO INTERNO: ESCITALOPRAM (10mg) _______________ uso contínuo Tomar 01 comprimido cedo. ;N�o
403;27/11/2020;1100000403;12345670403;Ana;USO ORAL CONTINUO: 1- HIDROXICLOROQUINA 400MG---------------------- TOMAR 01 CP 1X/DIA 2-AZATIOPRINA 50MG------------------------------ TOMAR 01 CP DE 8/8H 3- PREDNISONA 5MG--------------------------------- TOMAR 1,5 CP CEDO 4-CITRATO MALATO DE CALCIO  250MG---------------------------------- TOMAR 01 CP APOS ALMOÇO 5-BUPROPIONA 300MG--------------------- TOMAR 01 CP CEDO 6- AAS 100MG----------------------------- TOMAR 01 APOS ALMOÇO 7-DEXILANTE------------------- TOMAR 01 CP CEDO 8-VITAMINA D 7000UI----------- TOMAR 01 CP 1X/SEMANA USO TOPICO CONTINUO: 8- PROTETOR SOLAR FATOR 50 -------------------- PASSAR EM TODAS AS AREAS FOTOEXPOSTAS 3X/DIA   ;N�o
404;15/07/2020;1100000404;12345670404;Pedro;USO ORAL 1- LISADOR DIP 1G _________________________________________________ TOMAR 1 COMPRIMIDO VIA ORAL, DE 8 EM 8 HORAS, POR 7 DIAS 2- ECOXE 90MG _________________________________________________ TOMAR 1 COMPRIMIDO VIA ORAL, 1X AO DIA, POR 7 DIAS 3- MIOSAN CAF 10MG _________________________________________________ TOMAR 1 COMPRIMIDO VIA ORAL, 2 HORAS ANTES DE DORMIR, A NOITE, POR 7 DIAS. ;N�o
405;15/12/2020;1100000405;12345670405;Mariana; USO ORAL 1- KOIDE D TOMAR 15 ML VO 8/8HS POR 5 DIAS ;N�o
406;16/11/2020;1100000406;12345670406;Carlos;Uso oral: 1) Bromoprida 10 mg - Tomar 01 comp. de 8/8hs, se nausea/vômitos.  2) Bifilac Geflora - Tomar 01 comp. ao dia por 05 dias.  3) Sais de rehidratação oral - Diluir 01 envelope em 1litro de agua, fazer uso durante o dia.  ** Em caso de persistencia ou surgimento de novos sintomas retorno para reavaliação médica.  ;N�o
407;30/09/2020;1100000407;12345670407;Paula;uso tópico -NUTREL     B5   CREME   1 TUBO         USAR 2 X DIA NA MANCHA BRANCA POR 2 A 3 MESES  ;N�o
408;08/12/2020;1100000408;12345670408;Lucas;USO ORAL 1. CETOPROFENO 100 MG TOMAR 01 COMPRIMIDO DE 12/12H POR 03 DIAS 2. DIPIRONA 500 MG TOMAR 02 COMPRIMIDOS DE 06/06H SE DOR OU FEBRE 3. KOIDED TOMAR 10 ML DE 12/12H POR 05 DIAS  ;N�o
409;09/04/2020;1100000409;12345670409;Juliana;USO ORAL  1) Ondif 4mg -------------------- Aplicar meio folheto na língua de 8 em 8 horas se náuseas ou vômitos.  2) Dipirona 500mg/ml ----------------- Dar 11 gotas via oral de 6 em 6 horas se dor ou febre.  ou  2) Paracetamol 200mg/ml -------------------- Dar 11 gotas via oral de 6 em 6 horas se dor ou febre.  USO EXTERNO  1) Soro fisiológico 0,9% ----------------------------- Higienizar as narinas de 4 em 4 horas ou sempre que necessário. ;N�o
410;31/05/2020;1100000410;12345670410;Fernando;USO ORAL: 1) MECLIN 25MG TOMAR 01 CP, 12/12H, SE NAUSEAS 2) PARACETAMOL 750MG TOMAR 01 CP, 12/12H, SE DOR  ;N�o
411;28/03/2020;1100000411;12345670411;Cristina;USO ORAL DIPIRONA 1000MG ..........  TOMAR 1 COMPRIMIDO, VIA ORAL, DE 6/6HS, SE DOR OU FEBRE PARACETAMOL , 750 MG ..........  TOMAR 1 COMPRIMIDO, VIA ORAL, DE 6/6HS, SE DOR OU FEBRE CETOPROFENO 100 MG ..........  TOMAR 1 COMPRIMIDO, VIA ORAL, DE 12/12HS, POR NO MÁXIMO 3 DIAS ;N�o
412;01/09/2020;1100000412;12345670412;Rafael;USO ORAL  1. CIPROFLOXACINO 500MG  TOMAR 1 COMPRIMIDO DE 12/12 HORAS POR 5 DIAS  ;N�o
413;22/10/2020;1100000413;12345670413;Patrícia;USO ORAL  1. DIPIRONA 1G  TOMAR 1 CP DE 6/6H SE DOR OU FEBRE  ;N�o
414;01/09/2020;1100000414;12345670414;Vinícius;"OBSTIPANTE ..........  Alimentos permitidos: ¿ Chás claros (erva-doce, camomila, hortelã) sem açúcar, sucos de frutas diluídos em água e coados (limão, caju, goiaba, maçã); ¿ Frutas cozidas ou assadas sem a casca (maçã, pêra) ou banana prata ou maçã; ¿ Legumes e tubérculos bem cozidos ou na forma de purê; ¿ Carnes magras, frango sem pele, filé de peixes cozidos ou assados; ¿ Bolachas cream cracker, maizena, ou torradas; ¿ Arroz bem cozido, macarrão sem molho, sopas de legumes, carnes magras ou canja; ¿ Gelatina. Alimentos proibidos: ¿ Alimentos ricos em fibras (arroz integral, pão integral), cereais matinais (all bran, musli); ¿ Vegetais crus ou cozidos (alface, escarola, espinafre); ¿ Leguminosas (feijão, ervilha, lentilha, grão de bico); ¿ Frutas como laranja, mamão, abacate, uva, manga e seus sucos; ¿ Leite integral e derivados; ¿ Embutidos (salsicha, salame, presuntos) e enlatados (milho, picles, azeitona,cebolinha); ¿ Carnes gordas em geral; ¿ Massas recheadas e molhos; ¿ Maionese e condimentos; ¿ Doces concentrados (doce de leite, leite condensado, goiabada); ¿ Creme de leite, amendoim, chocolate. Recomendações: 1. Ingerir bastante líquido (água e chá). 2. Substituir o açúcar por adoçante. 3. Comer pequenas quantidades de 2 em 2 horas. 4. Evitar o consumo de alimentos crus. 5. Usar pouco óleo nas refeições. 6. Alimentar-se em lugar tranqüilo, mastigando bem, evitando falar para não engolir ar e conseqüente desconforto intestinal. ";N�o
415;02/01/2020;1100000415;12345670415;Camila;USO ORAL 1- ANNITA 500mg  TOMAR 1CP DE 12 EM 12 POR 3 DIAS 2- ATIVB 1000mcg TOMAR 1CP AO DIA POR 30 DIAS ;N�o
416;01/09/2020;1100000416;12345670416;Rodrigo;USO ORAL: 1 - ALEKTOS ----------------- TOMAR 01 CP AO DEITAR POR 07 DIAS  2 - CETOPROFENO 150 MG ------- TOAR 01 CP ,12/12H POR 03 DIAS USO INALATORIO: 3 - BUSONID 50 MCG ----------- APLICAR 01 JATO EM CADA NARINA 12/12H POR 07 DIAS  4 - LAVAGEM NASAL SF 0,9% , SERINGA 10 ML ,30 ML CADA NARINA , 12/12H ;N�o
417;29/02/2020;1100000417;12345670417;Tatiana;USO ORAL 1 - MUVINLAX ----------------------------------------------- ENV     DILUIR 01 ENVELOPE EM COPO DE ÁGUA E TOMAR     DE 12/12h, POR 60 DIAS. ;N�o
418;28/08/2020;1100000418;12345670418;Gustavo;Uso oral 1- Predsim 20mg -------------------- Tomar 1cp/dia por 5 dias 2- Bilastina 20mg -------------------- Tomar 1cp/dia por 5 dias, à noite 3- Dipirona 1g ----------------------- Tomar 1pc até de 6/6h, se dor ou febre 4- Azitromicina 500mg ------------------ Tomar 1cp/dia, por 5 dias  Uso nasal 1- SF0,9% -------------------------------- Lavar nas narinas 5x/dia ;N�o
419;16/02/2020;1100000419;12345670419;Isabela;USO ORAL 1. LISADOR DIP 1G -------- TOMAR 01 CP DE 6/6H SE DOR OU FEBRE 2. PARACETAMOL 750 MG ---------- TOMAR 01 CP DE 6/6H SE DOR OU FEBRE  3. ONDIF 8MG --------------- TOMAR 01 FITA DE 8/8H SE NAUSEA 4. ALEKTOS 20MG ------------ TOMAR 1 CP AO DIA POR 5 DIAS  ;N�o
420;27/09/2020;1100000420;12345670420;João;USO INTERNO  CLORIDRATO DE TONSULOSINA 0,4 MG........ ..........  TOMAR 01 COMPRIMIDO A NOITE USO INTERNO BUSCOPAN COMPOSTO GOTAS  ..........  TOMAR 30 GOTAS DE 6/6 HORAS USO INTERNO TORAGESIC 10 MG ..........  COLOCAR 01 COMPRIMIDO EM BAIXO DA LINGUA SE DOR FORTE. ;N�o
421;11/02/2020;1100000421;12345670421;Maria; USO ORAL  ..........  AVIDE - Racecadotrila 100MG ..........  TOMAR 1 CP 8/8H ATÉ QUE A DIARRÉIA CESSE. NÃO ULTRAPASSAR 7 DIAS DE USO. LISADOR CÓLICA ..........  TOMAR 1 CP 4/4H SE CÓLICA ONDIF 8MG ..........  COLOCAR UM FILME SOBRE A LÍNGUA SE NÁUSEAS OU VÔMITOS ;N�o
422;23/02/2020;1100000422;12345670422;José;Uso oral 1) Hedera Helix (Abrilar) 7mg/ml xarope¿¿¿¿¿¿¿¿¿¿ Dar 2,5ml, via oral, de 8 em 8 horas por 7 dias Uso nasal 2) Soro Fisiológico 0,9%......................................... Realizar lavagem nasal com seringa de 10ml pelo menos 3 vezes ao dia ;N�o
423;11/04/2020;1100000423;12345670423;Ana;"À Nutricionista; Encaminho paciente acima, 75 anos, com alteração glicemica inicial, para avaliação e conduta.  Grata,  ";N�o
424;16/03/2020;1100000424;12345670424;Pedro;uso externo: 1) maxiflox ou ciloxan  aplicar 3 gotas em orelha direita 3x dia por 10 dias  ;N�o
425;05/10/2020;1100000425;12345670425;Mariana;USO OFTALMOLÓGICO 1) CYLOCORT SOLUÇÃO OFTÁLICA INSTILAR 01-02 GOTAS EM CADA OLHO,  4/4H POR 5 DIAS ;N�o
426;03/09/2020;1100000426;12345670426;Carlos;USO ORAL 1)DIPIRONA 500MG---- 01CX TOMAR 02CP DE 6/6HRS SE DOR OU FEBRE 2)IBUPROFENO 600MG-- 01CX TOMAR 01CP DE 8/8HRS POR 03 DIAS 3)AMOXICILINA + CLAVULANATO 875/125-- 01CX TOMAR 01CP DE 12/12 HRS POR 10 DIAS ;N�o
427;09/09/2020;1100000427;12345670427;Paula; USO ORAL 1) SINOT CLAV BD 875 + 125 --- 1 CP 12/12 HS 07 DIAS 2) PREDSIM 20 MG --- 1 CP AO DIA 05 DIAS USO NASAL 3) BUDESONIDA 50 MCG --- 2 PUFFS EM CADA NARINA 12/12 HS 4) SF 0,9% --- LAVAR NARINAS 3 A 4 X AO DIA ;N�o
428;12/10/2020;1100000428;12345670428;Lucas;"RELATÓRIO PARA SOLICITAÇÃO DE INFUSÃO DE HIDRATAÇÃO EV PELO HOME CARE Prezados, A paciente Sra Miriam Ferreira Migueis Assunção, atualmente com 64 anos, encontra-se em tratamento oncológico por neoplasia maligna de ovário recidivada (CID10 C56). Apresenta episódios repetidos de eventos tromboembólicos, sendo necessário uso de anticoagulação contínua. Possui duplo J bilateral. Encontra-se em quimioterapia paliativa e, devido aos procedimentos cirúrgicos abdominais prévios, apresenta diarreia persistente (síndrome do intestino curto), e alto risco de infecção urinária de repetição. Encontra-se sintomática para ITU e exame com  Klebsiella pneumoniae ""grupo"" ----------------------------- QUANTIFICAÇÃO:maior ou igual a 100.000 UFC/mL e padrão MULTI RESISTENTE. ANTIMICROBIANOS Amicacina R | Amox/Clavulanato R | Cefalexina R | Cefepima R | Ceftriaxona R | Cefuroxima-intravenosa R | Cefuroxima-oral R | Ciprofloxacino R | Ertapenem S | Fosfomicina S | Gentamicina R | Meropenem S | Sulfa/Trimetoprima R | Sendo assim, solicito INFUSÃO Endovenosa conforme descrito abaixo: INVANZ® ertapeném sódico, 1g EV em 45 minutos, 1 x dia por 7 dias. Atenciosamente, ";N�o
429;07/06/2020;1100000429;12345670429;Juliana; USO INTERNO CONTINUO MOTORE 250 MG --------------------- TOMAR 1 CP, VIA ORAL, 2 VEZES AO DIA   ACTONEL CHRONOS 35 MG ------------ TOMAR 1 CP, VIA ORAL, 1 VEZ POR SEMANA FIXARE PRO +  ------------------------ DILUIR 1 CP EM AGUA E TOMAR, VIA ORAL, 1 VEZ AO DIA MOTILEX CAPS ou PROTENA ou CONDRES ou COLATEN ---------------- TOMAR 1 CP, VIA ORAL, 1VEZ AO DIA DIPIRONA 500 MG -------------------- TOMAR 1 CP, VIA ORAL, ATÉ 3 VEZES AO DIA SE DOR PACO 30 MG ------------------------- TOMAR 1 CP, VIA ORAL, ATÉ 3 VEZES AO DIA SE DOR FORTE   USO TOPICO CONTINUO CATAFLAM PRO XT --------------------- APLICAR NOS LOCAIS DE DOR 1 A 2 VEZES AO DIA ;N�o
430;16/07/2020;1100000430;12345670430;Fernando;                                        USO  INT           1- Digesam 10mg                                            01 cx                Tomar 01 cp VO 8/8h ;N�o
431;24/01/2020;1100000431;12345670431;Cristina;RELATÓRIO MÉDICO CRIANÇA COM DIAGNÓSTICO DE PNEUMONIA EM TRATAMENTO COM AMOXICILINA HÁ 48H EVOLUINDO COM PIORA CLÍNICA SIGNIFICATIVA E DIFICULDADE DE ACEITAÇÃO DA MEDICAÇÃO POR VIA ORAL. DÁ ENTRADA NESTA UNIDADE COM QUEDA DA SATURAÇÃO E ESTADO GERAL COM ESFORÇO RESPIRATÓRIO NECESSITANDO DE RESGATE COM AEROLIN E OXGENIOTERAPIA. SOLICITADA INTERNAÇÃO HOSPITALAR PARA TRATAMENTO ADEQUADO. ;N�o
432;16/10/2020;1100000432;12345670432;Rafael; Via Oral: Secnidazol 1g .................................................  Tomar 2 cp dose única. Flucanazol 150mg----------------------- Tomar 1 cp semanalmente por 12 semanas.  ;N�o
433;10/10/2020;1100000433;12345670433;Patrícia;"USO ORAL  1) IMOSEC 2 MG 			 1 CX TOMAR 2 CP DOSE 1X AO DIA ";N�o
434;07/11/2020;1100000434;12345670434;Vinícius;USO ORAL 1)PREDNISONA 20MG--- 01CX TOMAR 02CP PELA MANHÃ POR 03 DIAS 2)DIPIRONA 500MG---- 01CX TOMAR 02CP DE 6/6HRS SE DOR OU FEBRE 3)AMOXICILINA + CLAVULANATO 875/125-- 01CX TOMAR 01CP DE 12/12 HRS POR 10 DIAS USO NASAL 4)BUDESONIDA SPRAY NASAL 100MCG---- 01CX USAR 02 JATOS EM CADA NARINA DE 12/12HRS POR 30 DIAS ;N�o
435;04/02/2020;1100000435;12345670435;Camila;"USO ORAL 1) AZITROMICINA 500 MG		1 CX TOMAR 1 CP 1X AO DIA POR 5 DIAS ";N�o
436;16/10/2020;1100000436;12345670436;Rodrigo;USO ORAL  1. PREDSIM 20MG................................. TOMAR 2 CP CEDO POR 5 DIAS 2. CICLOBENZAPRINA 5MG...................... TOMAR UM CP À NOITE POR 7 DIAS 3. ANADOR 500MG.................... TOMAR 2 CP DE 8/8 HORAS ;N�o
437;03/05/2020;1100000437;12345670437;Tatiana;SOLICITO  TESTE PARA COVID TUSS 40314618 CID 34.2 ;N�o
438;15/10/2020;1100000438;12345670438;Gustavo;"USO ORAL 1) DIPIRONA 1G OU PARACETAMOL 750MG TOMAR 01 CP 06/06 HRS SE DOR/FEBRE 2) HIDRATAÇÃO SORO DE REIDRATAÇÃO ORAL =  	SE ENVELOPE: DILUIR 1 UNIDADE EM 1L AGUA, TOMAR 250ML 4X/DIA POR 05 DIAS 	OU SE FRASCO/GARRAFA: TOMAR 250ML 4X/DIA POR 05 DIAS AGUA (OU AGUA DE COCO, OU GATORADE, OU SIMILAR): TOMAR 2L POR 05 DIAS ";N�o
439;13/10/2020;1100000439;12345670439;Isabela; HD  POS OP DE LESÃO MENISCO MEDIAL DIREITO (M232) CD  FISIOTERAPIA 10 SESSOES -  ;N�o
440;18/05/2020;1100000440;12345670440;João;USO ORAL E CONTÍNUO: 1- Benicar HCT 20/12,5mg -------- Tomar 01 cp pela manhã 2- Rosuvastatina 5mg ------------- Tomar 01 cp por dia 3- Alopurinol 100mg -------------- Tomar 01 cp por dia ;N�o
441;03/05/2020;1100000441;12345670441;Maria; USO EXTERNO (INTRACAVERNOSO) 1. PROSTAGLANDINA 10MCG / ML  ------------------- 5ML     FENTOLAMINA 1MG / ML     PAPAVERINA 30 MG /  ML APLICAR 0,2ML INTRACAVERNOSO, 30 MINUTOS ANTES DA RELAÇÃO. - SERINGA 1ML - AGULHA DE INSULINA ;N�o
